Symbol,Date,Close,Open,Bid,Ask,Last,Volume,AvgVolume,VolumeFirstMinute
QRTEP,2021-01-13 16:39:00,99.7,99.9,99.81,99.81,99.81,2,1.28,
QRTEP,2021-01-13 16:40:00,99.7,99.9,99.81,99.81,99.81,,1.28,
QRTEP,2021-01-13 16:41:00,99.7,99.9,99.81,99.81,99.81,,1.28,
QRTEP,2021-01-13 16:42:00,99.7,99.9,99.72,99.72,99.72,1,1.28,
QRTEP,2021-01-13 16:43:00,99.7,99.9,99.72,99.72,99.72,,1.28,
QRTEP,2021-01-13 16:44:00,99.7,99.9,99.72,99.72,99.72,,1.28,
QRTEP,2021-01-13 16:45:00,99.7,99.9,99.72,99.72,99.72,,1.28,
QRTEP,2021-01-13 16:46:00,99.7,99.9,99.72,99.72,99.72,,1.28,
QRTEP,2021-01-13 16:47:00,99.7,99.9,99.72,99.72,99.72,,1.28,
QRTEP,2021-01-13 16:48:00,99.7,99.9,99.72,99.72,99.72,,1.28,
QRTEP,2021-01-13 16:49:00,99.7,99.9,99.72,99.72,99.72,,1.28,
QRTEP,2021-01-13 16:50:00,99.7,99.9,99.72,99.72,99.72,,1.28,
QRTEP,2021-01-13 16:51:00,99.7,99.9,99.72,99.72,99.72,,1.28,
QRTEP,2021-01-13 16:52:00,99.7,99.9,99.72,99.72,99.72,,1.28,
QRTEP,2021-01-13 16:53:00,99.7,99.9,99.72,99.72,99.72,,1.28,
QRTEP,2021-01-13 16:54:00,99.7,99.9,99.72,99.72,99.72,,1.28,
QRTEP,2021-01-13 16:55:00,99.7,99.9,99.72,99.72,99.72,,1.28,
QRTEP,2021-01-13 16:56:00,99.7,99.9,99.72,99.72,99.72,,1.28,
QRTEP,2021-01-13 16:57:00,99.7,99.9,99.72,99.72,99.72,,1.28,
QRTEP,2021-01-13 16:58:00,99.7,99.9,99.72,99.72,99.72,,1.28,
QRTEP,2021-01-13 16:59:00,99.7,99.9,99.72,99.72,99.72,,1.28,
QRTEP,2021-01-13 17:00:00,99.7,99.9,99.72,99.72,99.72,,1.28,
QRTEP,2021-01-13 17:01:00,99.7,99.9,99.72,99.72,99.72,,1.28,
QRTEP,2021-01-13 17:02:00,99.7,99.9,99.72,99.72,99.72,,1.28,
QRTEP,2021-01-13 17:03:00,99.7,99.9,99.66,99.66,99.66,2,1.28,
QRTEP,2021-01-13 17:04:00,99.7,99.9,99.67,99.67,99.67,1,1.28,
QRTEP,2021-01-13 17:05:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 17:06:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 17:07:00,99.7,99.9,99.78,99.78,99.78,7,1.28,
QRTEP,2021-01-13 17:08:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 17:09:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 17:10:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 17:11:00,99.7,99.9,99.76,99.76,99.76,3,1.28,
QRTEP,2021-01-13 17:12:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 17:13:00,99.7,99.9,99.76,99.76,99.76,3,1.28,
QRTEP,2021-01-13 17:14:00,99.7,99.9,99.72,99.72,99.72,7,1.28,
QRTEP,2021-01-13 17:15:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 17:16:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 17:17:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 17:18:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 17:19:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 17:20:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 17:21:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 17:22:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 17:23:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 17:24:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 17:25:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 17:26:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 17:27:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 17:28:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 17:29:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 17:30:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 17:31:00,99.7,99.9,99.8,99.8,99.8,2,1.28,
QRTEP,2021-01-13 17:32:00,99.7,99.9,99.71,99.71,99.71,6,1.28,
QRTEP,2021-01-13 17:33:00,99.7,99.9,99.73,99.73,99.73,10,1.28,
QRTEP,2021-01-13 17:34:00,99.7,99.9,99.8,99.8,99.8,,1.28,
QRTEP,2021-01-13 17:35:00,99.7,99.9,99.8,99.8,99.8,,1.28,
QRTEP,2021-01-13 17:36:00,99.7,99.9,99.8,99.8,99.8,,1.28,
QRTEP,2021-01-13 17:37:00,99.7,99.9,99.67,99.67,99.67,6,1.28,
QRTEP,2021-01-13 17:38:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 17:39:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 17:40:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 17:41:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 17:42:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 17:43:00,99.7,99.9,99.85,99.85,99.85,1,1.28,
QRTEP,2021-01-13 17:44:00,99.7,99.9,99.85,99.85,99.85,,1.28,
QRTEP,2021-01-13 17:45:00,99.7,99.9,99.85,99.85,99.85,,1.28,
QRTEP,2021-01-13 17:46:00,99.7,99.9,99.85,99.85,99.85,1,1.28,
QRTEP,2021-01-13 17:47:00,99.7,99.9,99.85,99.85,99.85,,1.28,
QRTEP,2021-01-13 17:48:00,99.7,99.9,99.85,99.85,99.85,,1.28,
QRTEP,2021-01-13 17:49:00,99.7,99.9,99.85,99.85,99.85,1,1.28,
QRTEP,2021-01-13 17:50:00,99.7,99.9,99.85,99.85,99.85,,1.28,
QRTEP,2021-01-13 17:51:00,99.7,99.9,99.85,99.85,99.85,,1.28,
QRTEP,2021-01-13 17:52:00,99.7,99.9,99.85,99.85,99.85,,1.28,
QRTEP,2021-01-13 17:53:00,99.7,99.9,99.77,99.77,99.77,3,1.28,
QRTEP,2021-01-13 17:54:00,99.7,99.9,99.69,99.69,99.69,,1.28,
QRTEP,2021-01-13 17:55:00,99.7,99.9,99.69,99.69,99.69,,1.28,
QRTEP,2021-01-13 17:56:00,99.7,99.9,99.69,99.69,99.69,,1.28,
QRTEP,2021-01-13 17:57:00,99.7,99.9,99.9,99.9,99.9,1,1.28,
QRTEP,2021-01-13 17:58:00,99.7,99.9,99.9,99.9,99.9,,1.28,
QRTEP,2021-01-13 17:59:00,99.7,99.9,99.9,99.9,99.9,,1.28,
QRTEP,2021-01-13 18:00:00,99.7,99.9,99.86,99.86,99.86,17,1.28,
QRTEP,2021-01-13 18:01:00,99.7,99.9,99.81,99.81,99.81,,1.28,
QRTEP,2021-01-13 18:02:00,99.7,99.9,99.85,99.85,99.85,1,1.28,
QRTEP,2021-01-13 18:03:00,99.7,99.9,99.85,99.85,99.85,1,1.28,
QRTEP,2021-01-13 18:04:00,99.7,99.9,99.85,99.85,99.85,,1.28,
QRTEP,2021-01-13 18:05:00,99.7,99.9,99.85,99.85,99.85,2,1.28,
QRTEP,2021-01-13 18:06:00,99.7,99.9,99.85,99.85,99.85,,1.28,
QRTEP,2021-01-13 18:07:00,99.7,99.9,99.86,99.86,99.86,1,1.28,
QRTEP,2021-01-13 18:08:00,99.7,99.9,99.86,99.86,99.86,,1.28,
QRTEP,2021-01-13 18:09:00,99.7,99.9,99.84,99.84,99.84,21,1.28,
QRTEP,2021-01-13 18:10:00,99.7,99.9,99.71,99.71,99.71,,1.28,
QRTEP,2021-01-13 18:11:00,99.7,99.9,99.71,99.71,99.71,,1.28,
QRTEP,2021-01-13 18:12:00,99.7,99.9,99.71,99.71,99.71,,1.28,
QRTEP,2021-01-13 18:13:00,99.7,99.9,99.71,99.71,99.71,,1.28,
QRTEP,2021-01-13 18:14:00,99.7,99.9,99.71,99.71,99.71,,1.28,
QRTEP,2021-01-13 18:15:00,99.7,99.9,99.71,99.71,99.71,,1.28,
QRTEP,2021-01-13 18:16:00,99.7,99.9,99.71,99.71,99.71,,1.28,
QRTEP,2021-01-13 18:17:00,99.7,99.9,99.71,99.71,99.71,,1.28,
QRTEP,2021-01-13 18:18:00,99.7,99.9,99.71,99.71,99.71,,1.28,
QRTEP,2021-01-13 18:19:00,99.7,99.9,99.71,99.71,99.71,,1.28,
QRTEP,2021-01-13 18:20:00,99.7,99.9,99.71,99.71,99.71,,1.28,
